"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1652","New car wash in Brixton keep your car fresh with mackazi car wash #… https://t.co/iMGHFj31Js",FALSE,0,NA,2016-09-08 13:09:27,FALSE,NA,"773870866581061633",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Tizzall",0,FALSE,FALSE,NA,NA
"1653","RT @Risby1: Our number of #London car owners increases everyday! Need a #car? We have you covered @HiyaCar #sharingeconomy https://t.co/9ah…",FALSE,0,NA,2016-09-08 13:09:24,FALSE,NA,"773870855537496064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nickabrooks",5,TRUE,FALSE,NA,NA
"1654","New car insurance company inform me I had a multi vehicle collision in 2014 - I either have the onset of severe memory loss or they're lying",FALSE,0,NA,2016-09-08 13:09:04,FALSE,NA,"773870773874425856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amandab_UK",0,FALSE,FALSE,NA,NA
"1655","Congratulations to Carol Wheatley, collecting her brand new Blue Edition Ford Fiesta. Enjoy the new car!",FALSE,1,NA,2016-09-08 13:08:31,FALSE,NA,"773870634015330304",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Ringways",0,FALSE,FALSE,NA,NA
"1656","Our number of #London car owners increases everyday! Need a #car? We have you covered @HiyaCar #sharingeconomy https://t.co/9ahaei8Hs4",FALSE,0,NA,2016-09-08 13:07:04,FALSE,NA,"773870267349229568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Risby1",5,FALSE,FALSE,NA,NA
"1657","New car boot sale in suffolk added to #carbootjunction https://t.co/o5CztJ0scf #carboot #bootsale #bootfair #carbootsale",FALSE,0,NA,2016-09-08 13:07:02,FALSE,NA,"773870261758296064",NA,"<a href=""http://www.carbootjunction.com"" rel=""nofollow"">twit_updated</a>","carbootjunction",0,FALSE,FALSE,NA,NA
"1659","@stephen_bear Enjoy #Glasvegas #Bear #Love #Glasgow!! #RoadTrip <ed><U+00A0><U+00BD><ed><U+00BA><U+0098> And your trainers are crackin! #SnapChat! <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",FALSE,0,"stephen_bear",2016-09-08 13:06:33,FALSE,NA,"773870137480998918","333505287","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","celticgal74",0,FALSE,FALSE,NA,NA
"1660","OFFERS WANTED - T18DRA #LAND ROVER FREELANDER SE TD4 A 139000 Miles #carsforsale #cars

VIEW - … https://t.co/GhO8cxrUvu",FALSE,0,NA,2016-09-08 13:06:21,FALSE,NA,"773870086956417024",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","dealerbid",0,FALSE,FALSE,NA,NA
"1661","Today's work <ed><U+00A0><U+00BD><ed><U+00BA><U+0097> #cars #vans #restoration #vehicle #refurbishment #Volkswagen #grimsby #lincolnshire https://t.co/6mcbdsV6w5",FALSE,2,NA,2016-09-08 13:06:14,FALSE,NA,"773870059534024704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Lucky_13_LTI",0,FALSE,FALSE,NA,NA
"1662","Got the best dad in the whole wide world, I love my new car! <ed><U+00A0><U+00BD><ed><U+00BA><U+0097><U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>",FALSE,1,NA,2016-09-08 13:06:04,FALSE,NA,"773870016123039745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soph_mansfield",0,FALSE,FALSE,NA,NA
"1663","A 'day in the life' of a #driving #recruitment #consultant 
https://t.co/3cLLhImEhA https://t.co/hbJPPlptKi",FALSE,0,NA,2016-09-08 13:05:47,FALSE,NA,"773869947403591680",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","graemedoyleUK",0,FALSE,FALSE,NA,NA
"1664","Montupet UK secures JLR contract: https://t.co/bXhWvFTDeN #components #automotive",FALSE,0,NA,2016-09-08 13:05:40,FALSE,NA,"773869916789276672",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Rodmatic_Ltd",0,FALSE,FALSE,NA,NA
"1665","RT @UniqlistUK: #TomTom #GPS is the best! #Enjoy ur #ride!
#car #travel #map #shopping #shop #buy #unique

https://t.co/a6lQi3YeVN https://…",FALSE,0,NA,2016-09-08 13:04:59,FALSE,NA,"773869746232197120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UniqlistUK",1,TRUE,FALSE,NA,NA
"1666","RT Lilistravelplan: NEW: My ABC of the coolest things to do on a #Montenegro #roadtrip #travel Auto_Europe … https://t.co/NzTMlj6ASy",FALSE,0,NA,2016-09-08 13:04:47,FALSE,NA,"773869693316759552",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","artonwheels1",0,FALSE,FALSE,NA,NA
"1667","A healthy #car is a happy car! If you've not booked a #service in the last 12 months some #TLC is due! #Exeter https://t.co/mxGskOdh1O",FALSE,0,NA,2016-09-08 13:04:45,FALSE,NA,"773869684693368832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ExminsterGarage",0,FALSE,FALSE,NA,NA
"1668","“Can you guess the make and model?” #Cars #vintage https://t.co/6vnrXn8hKZ",FALSE,1,NA,2016-09-08 13:03:31,FALSE,NA,"773869375208259584",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LowCostVans",0,FALSE,FALSE,NA,NA
"1669","To attract men, I wear a perfume called New Car Interior. https://t.co/G03syw3ytp #indieteamup #startuppitch #graphic",FALSE,0,NA,2016-09-08 13:03:19,FALSE,NA,"773869323383349248",NA,"<a href=""http://cashclamber.com"" rel=""nofollow"">Cash Clamber</a>","CashClamber",0,FALSE,FALSE,NA,NA
"1670","T18DRA #LAND ROVER FREELANDER SE TD4 A 139000 Miles #carsforsale #cars

Full Details - https://t.co/nMM6ya1Zrz https://t.co/cXdsPbk0wD",FALSE,0,NA,2016-09-08 13:02:36,FALSE,NA,"773869143716196352",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NicolaGear",0,FALSE,FALSE,NA,NA
"1671","RT @beztweets: ""Driver gets new car stuck"" would even have saved two keys' worth of typing. https://t.co/jEzvgzCKIS",FALSE,0,NA,2016-09-08 13:02:15,FALSE,NA,"773869055975514112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pault14761",2,TRUE,FALSE,NA,NA
"1672","eBay: Austin Hereford https://t.co/d7BS946dzb #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/MMHDfTxSJV",FALSE,0,NA,2016-09-08 13:01:52,FALSE,NA,"773868960785715200",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"1673","eBay: 1977 Land Rover Series 3 Pick-up https://t.co/35fSIDHrea #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/mjvC9EsOKn",FALSE,0,NA,2016-09-08 13:01:51,FALSE,NA,"773868955320487936",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"1674","eBay: vw mk1 caddy https://t.co/cbQDfe1pBt #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/QJSjbyGNbl",FALSE,0,NA,2016-09-08 13:01:50,FALSE,NA,"773868950425698304",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"1675","20 Things to Think About When #Booking Your Child’s First #Driving #Lessons https://t.co/NphFQgPsnz",FALSE,0,NA,2016-09-08 13:01:41,FALSE,NA,"773868912693968896",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","KidStart",4,FALSE,FALSE,NA,NA
"1676","Rush hour was awful this morning!! #roadtrip #TeddySquad https://t.co/KQBaFI5ytD",FALSE,2,NA,2016-09-08 13:01:19,FALSE,NA,"773868821979492353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ComTech247",1,FALSE,FALSE,NA,NA
"1677","RT @AnilValsan: #brexit #automotive impact #eurozone #uk https://t.co/Z9Jwxq0pX7",FALSE,0,NA,2016-09-08 13:01:18,FALSE,NA,"773868817135075328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GauravBatra_EY",1,TRUE,FALSE,NA,NA
"1678","#brexit #automotive impact #eurozone #uk https://t.co/Z9Jwxq0pX7",FALSE,0,NA,2016-09-08 13:00:59,FALSE,NA,"773868736554172418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnilValsan",1,FALSE,FALSE,NA,NA
"1679","Any #racing #car #fastcar #prodrive fans? We have a fabulous treat! A guided tour for 2 around @prodrive #banbury #astinmartin get in touch",FALSE,2,NA,2016-09-08 13:00:19,FALSE,NA,"773868570161909760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Starmaccharity",1,FALSE,FALSE,NA,NA
"1680","Latest stock! #Volvo #S80 in Black £8,994 - https://t.co/6PMKRB2R3Y View this &amp; more #cars &amp; #vans for sale https://t.co/4p48RoVLjY",FALSE,0,NA,2016-09-08 13:00:03,FALSE,NA,"773868503191449600",NA,"<a href=""http://www.perrys.co.uk"" rel=""nofollow"">Perrys</a>","LatestStock",0,FALSE,FALSE,"-1.517465","53.567931"
"1681","RT @FIX_MANUALS: Download latest #Car or #Bike Repair Manual https://t.co/hFbqXc3i8s",FALSE,0,NA,2016-09-08 12:58:45,FALSE,NA,"773868177424023552",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","FordToday",2,TRUE,FALSE,NA,NA
"1682","RT @Luxurry_cars: VR goggles and giant touchscreen tables: How Audi explains new car technology - Ars Technica https://t.co/iVPZdxS8QR",FALSE,0,NA,2016-09-08 12:58:45,FALSE,NA,"773868177100902400",NA,"<a href=""http://luxury1c.agent.macavalon.com"" rel=""nofollow"">luxury1c agent app</a>","dylanwatson129",1,TRUE,FALSE,NA,NA
"1683","@thecharlotteem the ford fiesta ad atm shows a guy ""suffering"" through presumedly a 'chick flick' as his reasoning he deserves a new car",FALSE,0,"thecharlotteem",2016-09-08 12:57:07,FALSE,"773867425070739456","773867762921906177","21935147","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fuzzcaminski",0,FALSE,FALSE,NA,NA
"1684","RT @AAdrive: Congrats @Lucy_the_Slothx passing #driving test 1st time 7/9/16 with Andrew Batty https://t.co/9xIlabtONw #Northants https://t…",FALSE,0,NA,2016-09-08 12:57:03,FALSE,NA,"773867745981165568",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","NorthantsLover",1,TRUE,FALSE,NA,NA
"1685","RT @HelenM305: Anyone out there a class 1 driver..get in touch <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00BA><U+009B> #job #driving #hgv  https://t.co/qIkJ1ShGlf",FALSE,0,NA,2016-09-08 12:55:22,FALSE,NA,"773867324709466113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Selasaurus",2,TRUE,FALSE,NA,NA
"1686","Product Spotlight: Smart Alarm®, Multi-Frequency Series #products #spotlight #automotive https://t.co/ygQokSOWou",FALSE,0,NA,2016-09-08 12:55:09,FALSE,NA,"773867270292377600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ESG_Europe",1,FALSE,FALSE,NA,NA
"1687","RT @MarkGSparrow: Do you like my new car? It's a 22-year-old Escort. I'm calling it 'The Vaz'. https://t.co/1ImTMyKm3L",FALSE,0,NA,2016-09-08 12:54:44,FALSE,NA,"773867165715951616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","willithewilf",19,TRUE,FALSE,NA,NA
"1688","RT @connect_insure: Century of Supercars poll finalists announced @tweetuk @HyperRTs  #cars #carnews #motorhappy #motorhour #motoring https…",FALSE,0,NA,2016-09-08 12:54:26,FALSE,NA,"773867088700112897",NA,"<a href=""http://twitter.com/mcmotoruk"" rel=""nofollow"">MCMotor Retweets</a>","motorhappy",4,TRUE,FALSE,NA,NA
"1689","RT @shelleypetersen: Nissan to recall 7,500 cars sold in South #Korea https://t.co/IgAnpXeNKI #healthinnovations #automotive #stocks #legal",FALSE,0,NA,2016-09-08 12:54:21,FALSE,NA,"773867069720985600",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Mahmoud11503921",16,TRUE,FALSE,NA,NA
"1690","RT @shelleypetersen: Nissan to recall 7,500 cars sold in South #Korea https://t.co/IgAnpXeNKI #healthinnovations #automotive #stocks #legal",FALSE,0,NA,2016-09-08 12:52:29,FALSE,NA,"773866600004919296",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","elimuchwano",16,TRUE,FALSE,NA,NA
"1691","@Buttsy9 Thanks for the follow! Throw us a LIKE on #FB too for more updates and latest #CARS #ForSale: https://t.co/GKPqSi77Vm",FALSE,1,"Buttsy9",2016-09-08 12:52:10,FALSE,NA,"773866519713513472","315845728","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SRMotorGrp",0,FALSE,FALSE,NA,NA
"1692","@YSswindon Thanks for the follow! Throw us a LIKE on #FB too for more updates and latest #CARS #ForSale: https://t.co/GKPqSi77Vm",FALSE,0,"YSswindon",2016-09-08 12:51:56,FALSE,NA,"773866460351492096","2939431263","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SRMotorGrp",0,FALSE,FALSE,NA,NA
"1693","RT @UKClassicCars: eBay: Ford Capri Cosworth 24v BOA https://t.co/QhACBKrBLc #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/kCLvvL…",FALSE,0,NA,2016-09-08 12:49:46,FALSE,NA,"773865915322687488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yorkshirebandit",1,TRUE,FALSE,NA,NA
"1694","@KalliKids Thanks for the follow! Throw us a LIKE on #FB too for more updates and latest #CARS #ForSale: https://t.co/GKPqSi77Vm",FALSE,0,"KalliKids",2016-09-08 12:49:40,FALSE,NA,"773865891616481280","631067964","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SRMotorGrp",0,FALSE,FALSE,NA,NA
"1695","@AeBureau Thanks for the follow! Throw us a LIKE on #FB too for more updates and latest #CARS #ForSale: https://t.co/GKPqSi77Vm",FALSE,0,"AeBureau",2016-09-08 12:49:32,FALSE,NA,"773865856489119744","747827615319351296","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SRMotorGrp",0,FALSE,FALSE,NA,NA
"1696","@AmirAsias Thanks for the follow! Throw us a LIKE on #FB too for more updates and latest #CARS #ForSale: https://t.co/GKPqSi77Vm",FALSE,0,"AmirAsias",2016-09-08 12:49:24,FALSE,NA,"773865823421202432","18859734","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SRMotorGrp",0,FALSE,FALSE,NA,NA
"1697","In 1989 my mum &amp; dad bought their first new car, a white @Citroen BX estate. I used to pour over the brochures... https://t.co/xdG2o108LR",FALSE,7,NA,2016-09-08 12:48:43,FALSE,NA,"773865651135971328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BenB_7",0,FALSE,FALSE,NA,NA
"1698","My new car... well I've had it a few months now but yeah :D https://t.co/SAzS97CpsB",FALSE,0,NA,2016-09-08 12:48:17,FALSE,NA,"773865539823337472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eleanorgrace__x",0,FALSE,FALSE,NA,NA
"1699","Download latest #Car or #Bike Repair Manual https://t.co/hFbqXc3i8s",FALSE,0,NA,2016-09-08 12:47:20,FALSE,NA,"773865302270631936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FIX_MANUALS",2,FALSE,FALSE,NA,NA
"1700","Congrats @Lucy_the_Slothx passing #driving test 1st time 7/9/16 with Andrew Batty https://t.co/9xIlabtONw #Northants https://t.co/QsDfUH6iVo",FALSE,0,NA,2016-09-08 12:45:23,FALSE,NA,"773864810245197824",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AAdrive",1,FALSE,FALSE,NA,NA
"1701","Had better days. Broken down in a new car. @Audi  assist were very helpful though. IH https://t.co/d2RQPJeXTC",FALSE,1,NA,2016-09-08 12:44:27,FALSE,NA,"773864576173694976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BuildingDesignG",0,FALSE,FALSE,NA,NA
"1702","Stupidly excited to pick up my new car <ed><U+00A0><U+00BD><ed><U+00BA><U+0097><ed><U+00A0><U+00BD><ed><U+00BA><U+0097>",FALSE,0,NA,2016-09-08 12:44:17,FALSE,NA,"773864535241400320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IonaMair",0,FALSE,FALSE,NA,NA
"1703","On the road again 2 support @Oaktreestoves @Ludlowfoodfest - @AlfaPizza &amp; @thebeefyboys on @TraegerGrills #roadtrip https://t.co/CYLUxI96Fh",FALSE,5,NA,2016-09-08 12:44:09,FALSE,NA,"773864503008256001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfresco_chef",0,FALSE,FALSE,NA,NA
"1704","Just got my quote for the new car. 440 every month yanno jesuuuu",FALSE,0,NA,2016-09-08 12:43:05,FALSE,NA,"773864232060346368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amourdevivre_",0,FALSE,FALSE,NA,NA
"1705","#roadrespect visited us yesterday! #driving #cars #virtual #driving #safety #learning #awareness… https://t.co/tLV28z726e",FALSE,0,NA,2016-09-08 12:41:28,FALSE,NA,"773863826026557440",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NorthlandColl",0,FALSE,FALSE,"-1.76653","55.08991"
"1706","RT @beztweets: ""Driver gets new car stuck"" would even have saved two keys' worth of typing. https://t.co/jEzvgzCKIS",FALSE,0,NA,2016-09-08 12:41:22,FALSE,NA,"773863800063877120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","veloevol",2,TRUE,FALSE,NA,NA
"1707","Man rescued after new car beach drive goes wrong at #Tynemouth https://t.co/mRModZRoCH",FALSE,0,NA,2016-09-08 12:40:59,FALSE,NA,"773863704748257280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ravenser",0,FALSE,FALSE,NA,NA
"1708","Sorry got bored. Plus i havent uploaded anything in a while. 
#wingmirror #sky #cloud #watch #car https://t.co/vqoq5roFVA",FALSE,0,NA,2016-09-08 12:38:56,FALSE,NA,"773863189180100608",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bencunningham86",0,FALSE,FALSE,NA,NA
"1709","Need #Car #Loan ? Good/Bad #Credit ? Get approved with the UK's No1 online dealer: https://t.co/797bxH4yA6 #news #UK https://t.co/SBXVRHbwj6",FALSE,2,NA,2016-09-08 12:38:44,FALSE,NA,"773863137447739392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ukmotorfinance",0,FALSE,FALSE,NA,NA
"1710","We've had a beautiful drive thus far. In southern Wales about to make the cross over bear Bristol. #UK #roadtrip #southbound",FALSE,0,NA,2016-09-08 12:38:06,FALSE,NA,"773862980211662848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trouvaille",0,FALSE,FALSE,NA,NA
"1711","RT @Jobchange2007: £35m Boost For #Car Sector To Create 3,000 #Jobs In #Midlands https://t.co/DWrxBlK3zJ https://t.co/uWusnnkD54",FALSE,0,NA,2016-09-08 12:37:48,FALSE,NA,"773862904244342785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PG_CareersWMid",2,TRUE,FALSE,NA,NA
"1712","S9XMC #MERCEDES-BENZ E250 AMG SPORT CDI AUTO 32500 Miles #carsforsale #cars

Full Details - https://t.co/zgn4yRyeED https://t.co/CyRZjQAQRS",FALSE,0,NA,2016-09-08 12:37:43,FALSE,NA,"773862884464062464",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NicolaGear",0,FALSE,FALSE,NA,NA
"1713","eBay: MERCEDES 500 SL R129 CLASSIC https://t.co/KCavR0KkPA #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/MMBdaiYJek",FALSE,0,NA,2016-09-08 12:36:20,FALSE,NA,"773862535875276800",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"1714","eBay: Peugeot 403 Saloon 63/64 and another for… https://t.co/U7Gms0IVfe #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/autc3XW6U0",FALSE,0,NA,2016-09-08 12:36:17,FALSE,NA,"773862523065905152",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"1715","Picnic on the beach #staycation #seagullscircling #shellpicking #roadtrip @ Brighton Pier And Beach https://t.co/VbjtZMtZOG",FALSE,1,NA,2016-09-08 12:36:01,FALSE,NA,"773862454648528896",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Seagles777",0,FALSE,FALSE,NA,NA
"1716","For those with children, keeping your #car clean &amp; tidy can seem impossible. Here’s a few tips that should help you… https://t.co/G0VVoRHMZQ",FALSE,0,NA,2016-09-08 12:35:23,FALSE,NA,"773862296821043200",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","valetersystems",0,FALSE,FALSE,NA,NA
"1717","OFFERS WANTED - S9XMC #MERCEDES-BENZ E250 AMG SPORT CDI AUTO 32500 Miles #carsforsale #cars

VIEW - … https://t.co/ussUIYpl5i",FALSE,0,NA,2016-09-08 12:35:11,FALSE,NA,"773862246501978112",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","dealerbid",0,FALSE,FALSE,NA,NA
"1718","What to keep in mind when buying a hot hatch https://t.co/TXgyCldG0G #Automotive #Cars #tradevalue #value",FALSE,0,NA,2016-09-08 12:35:02,FALSE,NA,"773862205280444417",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","AutoeuropeLtd",0,FALSE,FALSE,NA,NA
"1719","New #Euro6 Fiat Ducato: No top-ups, no stops.  Just more efficiency &amp; more payload #Automotive #Business #Emissions https://t.co/tNAp0GxaBN",FALSE,0,NA,2016-09-08 12:33:59,FALSE,NA,"773861940900814848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TraffordFiatVan",0,FALSE,FALSE,NA,NA
"1720","RT @MJWarnerVW: We're proud to sponsor @BSRUGBY's 1st XV &amp; 3rd Team! For a more personal #car retail service give us a try! #OneClub https:…",FALSE,0,NA,2016-09-08 12:32:27,FALSE,NA,"773861558992633856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","petermole1",8,TRUE,FALSE,NA,NA
"1721","Two girls and a distillery @arranwhisky #roadtrip #visitscotland #scotch #whiskygram #whisky @… https://t.co/eifgztKYnI",FALSE,1,NA,2016-09-08 12:32:16,FALSE,NA,"773861510712070144",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nathalie_B",0,FALSE,FALSE,"-5.27550653","55.69799186"
"1722","Ceremony to mark new car park at Champions Church, Skipton, on Sunday https://t.co/uL1Tviwi9m",FALSE,0,NA,2016-09-08 12:31:37,FALSE,NA,"773861345473114112",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","CravenHerald",0,FALSE,FALSE,NA,NA
"1723","AutoVolo makes Waves at Tesco: ONLINE automotive marketplace AutoVolo has signed a two-way agree... https://t.co/hmAOQKrBeN #Cars #Autos",FALSE,0,NA,2016-09-08 12:31:17,FALSE,NA,"773861261872246784",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","CarDealerClub",0,FALSE,FALSE,NA,NA
"1724","RT @officialenzari: Alfa Romeo 75 #ThrowbackThursday #alfaromeo #enzari #cars #rt #follow #carnews #alfaromeo75 #italy #autoitaliane https:…",FALSE,0,NA,2016-09-08 12:30:39,FALSE,NA,"773861103331835905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jkm_uk2003",1,TRUE,FALSE,NA,NA
"1725","Want your car to be the envy of your mates? Then join our Review Crew today https://t.co/m6w5vI2qlI #cars #TurtleWax https://t.co/S1L5KfCATF",FALSE,2,NA,2016-09-08 12:30:21,FALSE,NA,"773861029751189504",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TrtleWaxUK",0,FALSE,FALSE,NA,NA
"1726","First Drive: 2016 Volvo V90 https://t.co/jDJBsfkvhx #motoring",FALSE,0,NA,2016-09-08 12:30:08,FALSE,NA,"773860975879462915",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","MostlyMotors",0,FALSE,FALSE,NA,NA
"1727","Alfa Romeo 75 #ThrowbackThursday #alfaromeo #enzari #cars #rt #follow #carnews #alfaromeo75 #italy #autoitaliane https://t.co/RZgPWVXK22",FALSE,1,NA,2016-09-08 12:29:21,FALSE,NA,"773860778344607744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","officialenzari",1,FALSE,FALSE,NA,NA
"1728","RT @deangroup: What excites you about the future of #cars?
https://t.co/pWLswlOxqu
#engineering #manufacturing https://t.co/MhJuwX9rh0",FALSE,0,NA,2016-09-08 12:29:03,FALSE,NA,"773860703086252033",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","UKManufacturing",2,TRUE,FALSE,NA,NA
"1729","@renaultlpool loved buying dad his new car from you guys today.   Thanks Dave for your help today.  Back again next year",FALSE,0,"renaultlpool",2016-09-08 12:28:57,FALSE,NA,"773860674246180864","864496370","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eddiewallace12",0,FALSE,FALSE,NA,NA
"1730","Direct! News: Ceremony to mark new car park at Champions Church, Skipton, on Sunday https://t.co/ZfpUaa2T2m",FALSE,0,NA,2016-09-08 12:28:49,FALSE,NA,"773860644223328256",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","RadioSkipton",0,FALSE,FALSE,NA,NA
"1731","RT @EveningChron: Driver's new car gets stuck on Tynemouth beach for six hours https://t.co/VgCb1dyP4A",FALSE,0,NA,2016-09-08 12:28:43,FALSE,NA,"773860616339595265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KevKevril1",4,TRUE,FALSE,NA,NA
